"","sample_pt","round","final_id","sample_id","subsite","julian_date","impatiens_abundance","native_bee_abundance","bombus_shannon_diversity","floral_diversity","floral_abundance","prop_blueberry","prop_edge","landscape_shdi","number_screened","spp_apicystis","spp_nbombi","spp_ascosphaera","spp_nceranae","spp_crithidia","spp_cexpoeki","spp_cbombi","spp_anycrithidia","spp_anynosema","spp_anyparasite","weightsPar"
"623","HR22","1","B. mixtus","1_HR22","",141,0,1,0,0.85158425391957,1.34242268082221,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","HR22","10","B. impatiens","10_HR22","",231,5,0,0,0.69373947359445,2.09342168516224,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","HR22","2",NA,"2_HR22","",158,0,0,0,0.304636097349238,2.04532297878666,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","HR22","4",NA,"4_HR22","",182,0,0,0,1.02220913112183,2.34635297445064,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","HR22","5",NA,"5_HR22","",191,0,0,0,1.68640513623851,2.26481782300954,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","HR22","6",NA,"6_HR22","",201,0,0,0,0.651818418022682,2.0899051114394,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","HR22","7","B. impatiens","7_HR22","",214,2,0,0,0.216342643383592,2.02118929906994,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","HR22","8","B. impatiens","8_HR22","",221,2,1,0.636514168294813,1.49466779550377,1.54406804435028,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","HR22","8","B. vosnesenskii","8_HR22","",221,2,1,0.636514168294813,1.49466779550377,1.54406804435028,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","HR22","9","B. impatiens","9_HR22","",228,5,0,0,0.997783277909184,2.34439227368511,0,0.134682008931862,1.86320814378591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","HR23","1","B. flavifrons","1_HR23","harvieroad4",141,0,3,0.636514168294813,0.621631814228521,4.08353845123014,0.00778543414661424,0.0391635551195012,1.76054331817053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","HR23","1","B. mixtus","1_HR23","harvieroad4",141,0,3,0.636514168294813,0.621631814228521,4.08353845123014,0.00778543414661424,0.0391635551195012,1.76054331817053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","HR23","10","B. impatiens","10_HR23","harvieroad4",231,1,0,0,1.47875152464795,2.23299611039215,0.00778543414661424,0.0391635551195012,1.76054331817053,1,0,0,0,0,0,0,0,0,0,0,1
"636","HR23","3","B. flavifrons","3_HR23","harvieroad4",172,2,4,1.09861228866811,1.20567904997478,2.49276038902684,0.00778543414661424,0.0391635551195012,1.76054331817053,2,0,1,0,0,0,1,1,2,1,2,1
"637","HR23","3","B. impatiens","3_HR23","harvieroad4",172,2,4,1.09861228866811,1.20567904997478,2.49276038902684,0.00778543414661424,0.0391635551195012,1.76054331817053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","HR23","3","B. mixtus","3_HR23","harvieroad4",172,2,4,1.09861228866811,1.20567904997478,2.49276038902684,0.00778543414661424,0.0391635551195012,1.76054331817053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","HR23","5","B. impatiens","5_HR23","harvieroad4",191,1,1,0.693147180559945,1.06413394268175,2.15533603746506,0.00778543414661424,0.0391635551195012,1.76054331817053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","HR23","5","B. mixtus","5_HR23","harvieroad4",191,1,1,0.693147180559945,1.06413394268175,2.15533603746506,0.00778543414661424,0.0391635551195012,1.76054331817053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","HR23","6","B. impatiens","6_HR23","harvieroad4",201,2,0,0,1.06413394268175,2.15533603746506,0.00778543414661424,0.0391635551195012,1.76054331817053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","HR23","7","B. impatiens","7_HR23","harvieroad4",214,2,0,0,0.318938918651604,3.02571538390134,0.00778543414661424,0.0391635551195012,1.76054331817053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","HR23","8","B. impatiens","8_HR23","harvieroad4",221,6,0,0,1.47875152464795,2.23299611039215,0.00778543414661424,0.0391635551195012,1.76054331817053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","HR23","9","B. impatiens","9_HR23","harvieroad4",228,4,0,0,1.25923291951957,2.38201704257487,0.00778543414661424,0.0391635551195012,1.76054331817053,4,1,0,0,0,0,0,1,1,0,2,1
"645","HR24","1",NA,"1_HR24","",141,0,0,0,0.997783277909183,1.36172783601759,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","HR24","10","B. impatiens","10_HR24","",232,1,0,0,1.73721959070254,1.72427586960079,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","HR24","2","B. flavifrons","2_HR24","",158,0,3,0.636514168294813,1.67438926704389,1.7160033436348,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","HR24","2","B. mixtus","2_HR24","",158,0,3,0.636514168294813,1.67438926704389,1.7160033436348,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","HR24","3",NA,"3_HR24","",172,0,0,0,1.95019654258768,1.80617997398389,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","HR24","4","B. flavifrons","4_HR24","",182,0,3,0,1.51031514732402,2.53402610605613,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","HR24","5","B. flavifrons","5_HR24","",191,0,13,0.535961049709069,1.30241937525842,2.38560627359831,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","HR24","5","B. mixtus","5_HR24","",191,0,13,0.535961049709069,1.30241937525842,2.38560627359831,0.0940994207193857,0.135434485878923,2.0394594855267,1,0,1,0,1,0,0,0,0,1,1,1
"653","HR24","5","B. rufocinctus","5_HR24","",191,0,13,0.535961049709069,1.30241937525842,2.38560627359831,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","HR24","6","B. flavifrons","6_HR24","",201,5,6,1.06708951878208,1.32377156302211,2.38738982633873,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","HR24","6","B. impatiens","6_HR24","",201,5,6,1.06708951878208,1.32377156302211,2.38738982633873,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","HR24","6","B. vosnesenskii","6_HR24","",201,5,6,1.06708951878208,1.32377156302211,2.38738982633873,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","HR24","7","B. californicus","7_HR24","",214,0,1,0,1.61926049430375,1.64345267648619,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","HR24","8","B. impatiens","8_HR24","",221,1,1,0.693147180559945,2.08250113279794,1.86923171973098,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","HR24","8","B. mixtus","8_HR24","",221,1,1,0.693147180559945,2.08250113279794,1.86923171973098,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","HR24","9",NA,"9_HR24","",228,0,0,0,1.54473143447952,1.63346845557959,0.0940994207193857,0.135434485878923,2.0394594855267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","HR25","1",NA,"1_HR25","harvieroad1",142,0,0,0,0.566085738959629,2.08278537031645,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","HR25","10","B. impatiens","10_HR25","harvieroad1",231,1,0,0,1.54473143447952,1.63346845557959,0.118228692057125,0.121249671149205,2.01597755821248,1,0,0,0,0,0,0,0,0,0,0,1
"663","HR25","2","B. flavifrons","2_HR25","harvieroad1",158,0,2,0.693147180559945,0.163689972707217,3.01325866528352,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","HR25","2","B. mixtus","2_HR25","harvieroad1",158,0,2,0.693147180559945,0.163689972707217,3.01325866528352,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","HR25","3",NA,"3_HR25","harvieroad1",172,0,0,0,0.0555460752688918,3.004751155591,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","HR25","4",NA,"4_HR25","harvieroad1",182,0,0,0,0.793730055158425,2.11727129565576,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","HR25","5",NA,"5_HR25","harvieroad1",192,0,0,0,1.38629436111989,1.61278385671974,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","HR25","6",NA,"6_HR25","harvieroad1",201,0,0,0,0.997783277909183,1.36172783601759,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","HR25","7","B. californicus","7_HR25","harvieroad1",214,1,1,0.693147180559945,0.832490671379545,2.12057393120585,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","HR25","7","B. impatiens","7_HR25","harvieroad1",214,1,1,0.693147180559945,0.832490671379545,2.12057393120585,0.118228692057125,0.121249671149205,2.01597755821248,1,1,0,0,0,0,0,1,1,0,1,1
"671","HR25","8","B. impatiens","8_HR25","harvieroad1",221,1,1,0.693147180559945,1.38629436111989,1.61278385671974,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","HR25","8","B. mixtus","8_HR25","harvieroad1",221,1,1,0.693147180559945,1.38629436111989,1.61278385671974,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","HR25","9","B. californicus","9_HR25","harvieroad1",228,0,1,0,0.832490671379545,2.12057393120585,0.118228692057125,0.121249671149205,2.01597755821248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","HR26","1",NA,"1_HR26","harvieroad1",142,0,0,0,1.0942990024912,2.35218251811136,0.278967147964429,0.0746475418482495,1.91393228649676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","HR26","10","B. impatiens","10_HR26","harvieroad1",231,3,0,0,1.13324630897781,1.38021124171161,0.278967147964429,0.0746475418482495,1.91393228649676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","HR26","2",NA,"2_HR26","harvieroad1",158,0,0,0,0.69373947359445,2.09342168516224,0.278967147964429,0.0746475418482495,1.91393228649676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","HR26","3","B. mixtus","3_HR26","harvieroad1",174,0,1,0,2.12029103813511,1.91381385238372,0.278967147964429,0.0746475418482495,1.91393228649676,1,0,0,0,0,0,0,0,0,0,0,1
"678","HR26","4","B. impatiens","4_HR26","harvieroad1",182,1,0,0,0.997783277909184,1.36172783601759,0.278967147964429,0.0746475418482495,1.91393228649676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","HR26","5",NA,"5_HR26","harvieroad1",192,0,0,0,1.99252556000493,1.85733249643127,0.278967147964429,0.0746475418482495,1.91393228649676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","HR26","6","B. mixtus","6_HR26","harvieroad1",201,0,1,0,2.08250113279794,1.86923171973098,0.278967147964429,0.0746475418482495,1.91393228649676,1,0,0,0,0,0,0,1,1,0,1,1
"681","HR26","7",NA,"7_HR26","harvieroad1",214,0,0,0,1.39208939585922,2.21218760440396,0.278967147964429,0.0746475418482495,1.91393228649676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","HR26","8","B. impatiens","8_HR26","harvieroad1",221,2,0,0,0.855457004106701,2.10720996964787,0.278967147964429,0.0746475418482495,1.91393228649676,2,1,0,0,0,0,0,1,1,0,2,1
"683","HR26","9",NA,"9_HR26","harvieroad1",228,0,0,0,1.73721959070254,1.72427586960079,0.278967147964429,0.0746475418482495,1.91393228649676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","HR27","1",NA,"1_HR27","",142,0,0,0,1.79804182582189,1.73239375982297,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","HR27","10",NA,"10_HR27","",231,0,0,0,1.09861228866811,1.49136169383427,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","HR27","4","B. flavifrons","4_HR27","",182,0,4,0.693147180559945,1.13217147791926,3.15866398081399,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","HR27","4","B. mixtus","4_HR27","",182,0,4,0.693147180559945,1.13217147791926,3.15866398081399,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","HR27","5","B. flavifrons","5_HR27","",192,0,1,0,1.61115781734392,2.25767857486918,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","HR27","6","B. flavifrons","6_HR27","",201,2,1,0.636514168294813,1.17299347243951,2.17897694729317,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","HR27","6","B. impatiens","6_HR27","",201,2,1,0.636514168294813,1.17299347243951,2.17897694729317,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","HR27","7","B. impatiens","7_HR27","",214,3,1,0.562335144618808,0.85158425391957,2.32428245529769,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","HR27","7","B. mixtus","7_HR27","",214,3,1,0.562335144618808,0.85158425391957,2.32428245529769,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","HR27","8","B. impatiens","8_HR27","",221,4,1,0.500402423538188,1.09861228866811,1.49136169383427,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","HR27","8","B. mixtus","8_HR27","",221,4,1,0.500402423538188,1.09861228866811,1.49136169383427,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","HR27","9",NA,"9_HR27","",228,0,0,0,0.793730055158425,2.11727129565576,0.175710745377137,0.140528690347588,2.16696528919947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","HR28","1","B. flavifrons","1_HR28","",142,0,1,0,0.0555460752688918,4.00436437110775,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","HR28","10","B. impatiens","10_HR28","",232,10,1,0.304636097349238,1.46714758573451,1.6232492903979,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","HR28","10","B. mixtus","10_HR28","",232,10,1,0.304636097349238,1.46714758573451,1.6232492903979,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","HR28","2","B. impatiens","2_HR28","",158,1,2,0.636514168294813,0.776092495309678,3.30770992340481,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","HR28","2","B. mixtus","2_HR28","",158,1,2,0.636514168294813,0.776092495309678,3.30770992340481,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","HR28","3","B. impatiens","3_HR28","",172,1,0,0,0.967237560890888,3.12872228433843,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","HR28","4","B. flavifrons","4_HR28","",182,0,1,0,1.85696081231053,1.74036268949424,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","HR28","5","B. impatiens","5_HR28","",192,1,0,0,1.67438926704389,1.7160033436348,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","HR28","6","B. impatiens","6_HR28","",201,5,0,0,1.89882623053472,1.79934054945358,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","HR28","7","B. impatiens","7_HR28","",214,6,1,0.410116318288409,1.54473143447952,1.63346845557959,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","HR28","7","B. vosnesenskii","7_HR28","",214,6,1,0.410116318288409,1.54473143447952,1.63346845557959,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","HR28","8","B. impatiens","8_HR28","",221,8,1,0.348832095843032,0.494594329721253,2.06069784035361,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","HR28","8","B. vosnesenskii","8_HR28","",221,8,1,0.348832095843032,0.494594329721253,2.06069784035361,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","HR28","9","B. impatiens","9_HR28","",228,5,0,0,1.20567904997478,1.50514997831991,0.153591269765615,0.158891333442639,2.27574100736445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","HR29","1","B. mixtus","1_HR29","harvieroad4",141,0,2,0,0.0555460752688918,3.004751155591,0.0249285441043961,0.103087123450624,2.05668249693728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","HR29","10",NA,"10_HR29","harvieroad4",231,0,0,0,1.02946611506915,2.15228834438306,0.0249285441043961,0.103087123450624,2.05668249693728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","HR29","2","B. mixtus","2_HR29","harvieroad4",158,0,1,0,1.40324838601735,1.53147891704226,0.0249285441043961,0.103087123450624,2.05668249693728,1,0,1,0,0,0,0,1,1,1,1,1
"713","HR29","3",NA,"3_HR29","harvieroad4",172,0,0,0,1.02946611506915,2.15228834438306,0.0249285441043961,0.103087123450624,2.05668249693728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","HR29","4","B. flavifrons","4_HR29","harvieroad4",182,0,3,0,1.54473143447952,1.63346845557959,0.0249285441043961,0.103087123450624,2.05668249693728,3,1,0,0,0,0,1,2,3,0,3,1
"715","HR29","5","B. flavifrons","5_HR29","harvieroad4",191,0,1,0,0.979661804278552,2.33445375115093,0.0249285441043961,0.103087123450624,2.05668249693728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","HR29","6",NA,"6_HR29","harvieroad4",201,0,0,0,2.08250113279794,1.86923171973098,0.0249285441043961,0.103087123450624,2.05668249693728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","HR29","7",NA,"7_HR29","harvieroad4",214,0,0,0,1.38629436111989,1.61278385671974,0.0249285441043961,0.103087123450624,2.05668249693728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","HR29","8","B. flavifrons","8_HR29","harvieroad4",221,0,1,0,0.832490671379545,2.12057393120585,0.0249285441043961,0.103087123450624,2.05668249693728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","HR29","9",NA,"9_HR29","harvieroad4",228,0,0,0,0.609272194698476,2.08635983067475,0.0249285441043961,0.103087123450624,2.05668249693728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","HR31","1",NA,"1_HR31","harvieroad4",141,0,0,0,0.748693255828837,2.30749603791321,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","HR31","10",NA,"10_HR31","harvieroad4",231,0,0,0,0.997783277909184,1.36172783601759,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","HR31","2","B. flavifrons","2_HR31","harvieroad4",158,0,1,0,0.85158425391957,2.32428245529769,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","HR31","3",NA,"3_HR31","harvieroad4",172,0,0,0,1.17299347243951,2.17897694729317,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","HR31","4",NA,"4_HR31","harvieroad4",182,0,0,0,1.40324838601735,1.53147891704226,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","HR31","5",NA,"5_HR31","harvieroad4",191,0,0,0,1.73721959070254,1.72427586960079,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","HR31","6",NA,"6_HR31","harvieroad4",201,0,0,0,1.85696081231053,1.74036268949424,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","HR31","7","B. impatiens","7_HR31","harvieroad4",214,1,0,0,1.40324838601735,1.53147891704226,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","HR31","8","B. impatiens","8_HR31","harvieroad4",221,1,0,0,1.40324838601735,1.53147891704226,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","HR31","9",NA,"9_HR31","harvieroad4",228,0,0,0,0.832490671379545,2.12057393120585,0.0896400621204842,0.0660576622465553,2.02485505951795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","HR32","1","B. flavifrons","1_HR32","harvieroad3",141,0,1,0,1.15622035126881,2.3654879848909,0.0712942181236798,0.0698720702355504,1.80663137892522,1,0,0,0,0,0,0,0,0,0,0,1
"731","HR32","10",NA,"10_HR32","harvieroad3",232,0,0,0,2.16029476629445,1.91907809237607,0.0712942181236798,0.0698720702355504,1.80663137892522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","HR32","2","B. flavifrons","2_HR32","harvieroad3",158,0,1,0,1.30241937525842,2.38560627359831,0.0712942181236798,0.0698720702355504,1.80663137892522,1,0,0,0,0,0,0,0,0,0,0,1
"733","HR32","3","B. flavifrons","3_HR32","harvieroad3",172,0,25,0.685929800252373,0.932715881581065,3.32878720035453,0.0712942181236798,0.0698720702355504,1.80663137892522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","HR32","3","B. mixtus","3_HR32","harvieroad3",172,0,25,0.685929800252373,0.932715881581065,3.32878720035453,0.0712942181236798,0.0698720702355504,1.80663137892522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","HR32","4","B. flavifrons","4_HR32","harvieroad3",182,0,4,0,1.37680775047296,2.39967372148104,0.0712942181236798,0.0698720702355504,1.80663137892522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","HR32","5","B. mixtus","5_HR32","harvieroad3",191,0,3,0,1.9480533458215,2.32428245529769,0.0712942181236798,0.0698720702355504,1.80663137892522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","HR32","6","B. impatiens","6_HR32","harvieroad3",201,1,0,0,1.53297136571815,2.2380461031288,0.0712942181236798,0.0698720702355504,1.80663137892522,1,0,0,0,0,0,0,0,0,0,0,1
"738","HR32","7","B. californicus","7_HR32","harvieroad3",214,0,1,0,1.2367339863166,2.1846914308176,0.0712942181236798,0.0698720702355504,1.80663137892522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","HR32","8",NA,"8_HR32","harvieroad3",221,0,0,0,1.85696081231053,1.74036268949424,0.0712942181236798,0.0698720702355504,1.80663137892522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","HR32","9",NA,"9_HR32","harvieroad3",228,0,0,0,1.3334730391185,2.20682587603185,0.0712942181236798,0.0698720702355504,1.80663137892522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","HR33","1",NA,"1_HR33","harvieroad3",141,0,0,0,0.0555460752688918,2.00860017176192,0.265319247370321,0.140220745613812,1.81136799904796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","HR33","10",NA,"10_HR33","harvieroad3",232,0,0,0,1.30706237811781,1.51851393987789,0.265319247370321,0.140220745613812,1.81136799904796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","HR33","2",NA,"2_HR33","harvieroad3",158,0,0,0,0.870721836308867,2.12385164096709,0.265319247370321,0.140220745613812,1.81136799904796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","HR33","4",NA,"4_HR33","harvieroad3",182,0,0,0,2.12594405929088,1.8750612633917,0.265319247370321,0.140220745613812,1.81136799904796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
